,loss,bound_loss,residual_loss,u_loss,v_loss
25835,0.09143264,0.079376124,0.012056509,0.079299465,7.666722e-05
25836,0.09146349,0.07940692,0.01205657,0.07933003,7.6900404e-05
25837,0.091441594,0.079386935,0.012054661,0.07931026,7.667603e-05
25838,0.091467604,0.079409555,0.012058048,0.07933277,7.678666e-05
25839,0.091459975,0.07940088,0.012059097,0.07932422,7.665962e-05
25840,0.09146851,0.0794092,0.012059321,0.07933247,7.671744e-05
25841,0.09147577,0.07941109,0.012064687,0.07933446,7.6623095e-05
25842,0.09147363,0.0794114,0.012062237,0.07933471,7.668773e-05
25843,0.09148415,0.079416044,0.012068116,0.07933946,7.658137e-05
25844,0.09148182,0.07941538,0.012066443,0.079338714,7.666349e-05
25845,0.09148779,0.07941701,0.012070775,0.07934047,7.654752e-05
25846,0.09148997,0.07941901,0.012070957,0.07934238,7.663209e-05
25847,0.09149136,0.079418026,0.012073336,0.07934149,7.65271e-05
25848,0.09149463,0.07942021,0.012074416,0.0793436,7.6604e-05
25849,0.09149526,0.07941878,0.012076472,0.07934227,7.65129e-05
25850,0.091497205,0.07941968,0.012077533,0.079343095,7.6585544e-05
25851,0.091499135,0.079419285,0.012079847,0.0793428,7.648935e-05
25852,0.0914996,0.07941879,0.012080801,0.07934222,7.657007e-05
25853,0.09150202,0.07941936,0.012082649,0.07934289,7.6472585e-05
25854,0.09150108,0.07941725,0.012083825,0.0793407,7.655779e-05
25855,0.0915035,0.079418026,0.012085477,0.079341576,7.6452714e-05
25856,0.09150233,0.07941545,0.012086889,0.07933889,7.654996e-05
25857,0.09150448,0.07941655,0.012087934,0.079340115,7.643729e-05
25858,0.09150293,0.07941299,0.0120899435,0.07933645,7.654364e-05
25859,0.0915053,0.0794147,0.012090589,0.07933829,7.64195e-05
25860,0.09150306,0.07941001,0.012093054,0.07933347,7.654367e-05
25861,0.09150611,0.0794126,0.012093502,0.07933619,7.640776e-05
25862,0.0915023,0.07940634,0.012095954,0.0793298,7.654183e-05
25863,0.09150605,0.079409935,0.0120961135,0.07933354,7.639208e-05
25864,0.091501534,0.07940231,0.012099216,0.07932577,7.655161e-05
25865,0.09150608,0.07940757,0.012098502,0.079331204,7.636953e-05
25866,0.09150116,0.079398334,0.012102823,0.07932177,7.656197e-05
25867,0.09150603,0.07940483,0.012101206,0.07932848,7.6350254e-05
25868,0.091500476,0.079394,0.01210648,0.07931742,7.657368e-05
25869,0.0915063,0.07940216,0.012104134,0.07932583,7.633129e-05
25870,0.09149917,0.07938852,0.012110649,0.07931193,7.6593606e-05
25871,0.09150747,0.07939993,0.0121075455,0.079323635,7.62956e-05
25872,0.09149815,0.079381876,0.012116268,0.07930525,7.663238e-05
25873,0.091508895,0.07939752,0.012111363,0.07932128,7.625761e-05
25874,0.091499045,0.07937549,0.012123553,0.07929882,7.667163e-05
25875,0.09151248,0.07939614,0.01211634,0.07931993,7.6211916e-05
25876,0.0915014,0.0793679,0.0121335015,0.07929117,7.6729586e-05
25877,0.09151943,0.07939565,0.012123777,0.0793195,7.6153374e-05
25878,0.09150712,0.07935994,0.012147173,0.07928314,7.6798795e-05
25879,0.09153205,0.079395965,0.012136091,0.07931988,7.608256e-05
25880,0.09151651,0.07934825,0.012168251,0.079271354,7.690469e-05
25881,0.09155202,0.079397485,0.012154531,0.07932149,7.5994176e-05
25882,0.09153648,0.07933537,0.012201114,0.079258315,7.704714e-05
25883,0.09158944,0.079402834,0.012186607,0.07932697,7.587301e-05
25884,0.09157349,0.07932122,0.012252279,0.07924397,7.724211e-05
25885,0.09164697,0.07940891,0.012238057,0.079333186,7.573191e-05
25886,0.09163968,0.079302475,0.012337199,0.079224974,7.750654e-05
25887,0.09174882,0.07942055,0.0123282615,0.07934499,7.5562704e-05
25888,0.09175475,0.07927917,0.012475573,0.079201296,7.7874596e-05
25889,0.091921374,0.07943786,0.012483519,0.07936249,7.53716e-05
25890,0.09195496,0.07925063,0.012704322,0.07917223,7.840644e-05
25891,0.092210606,0.079461955,0.012748653,0.07938677,7.5182135e-05
25892,0.092302576,0.079213664,0.013088909,0.079134494,7.916688e-05
25893,0.092704535,0.0794964,0.013208136,0.079421386,7.501575e-05
25894,0.09290049,0.07916897,0.013731526,0.079088695,8.0272686e-05
25895,0.09353309,0.07954214,0.013990955,0.07946717,7.497026e-05
25896,0.093915075,0.07911495,0.014800129,0.07903306,8.188538e-05
25897,0.09492898,0.079604164,0.015324809,0.07952899,7.518487e-05
25898,0.09562757,0.07905116,0.016576415,0.07896691,8.425403e-05
25899,0.097247556,0.079681955,0.017565606,0.07960605,7.59059e-05
25900,0.098435834,0.078984514,0.019451324,0.07889684,8.7670014e-05
25901,0.101012185,0.07977106,0.021241117,0.07969359,7.7466466e-05
25902,0.10288475,0.0789273,0.02395745,0.078834936,9.2356095e-05
25903,0.10685675,0.07985027,0.027006483,0.079770096,8.017795e-05
25904,0.109426215,0.07891537,0.030510854,0.078817345,9.802163e-05
25905,0.11510052,0.0798569,0.03524362,0.07977309,8.381098e-05
25906,0.11758192,0.07900894,0.038572975,0.078905776,0.000103158876
25907,0.12433322,0.07965519,0.04467802,0.079568245,8.6949665e-05
25908,0.12436893,0.079253495,0.045115434,0.079148695,0.00010480006
25909,0.12879547,0.07909926,0.049696226,0.07901145,8.781468e-05
25910,0.12342954,0.079484664,0.043944873,0.07938391,0.00010075235
25911,0.120929,0.078374065,0.042554945,0.078286566,8.749268e-05
25912,0.11159791,0.079359666,0.032238238,0.07926719,9.247823e-05
25913,0.105138406,0.07805382,0.027084598,0.077967405,8.640815e-05
25914,0.09860712,0.07903463,0.01957249,0.0789492,8.543917e-05
25915,0.094742954,0.07825838,0.016484577,0.07817535,8.3036415e-05
25916,0.0929937,0.0789451,0.014048597,0.0788632,8.189498e-05
25917,0.09202419,0.07857098,0.013453218,0.07849131,7.966844e-05
25918,0.092512175,0.079074055,0.013438123,0.078993976,8.0072015e-05
25919,0.09202645,0.07878989,0.013236547,0.07871143,7.8470504e-05
25920,0.09278549,0.07917217,0.013613319,0.07909355,7.862062e-05
25921,0.0919974,0.07895981,0.013037589,0.078881204,7.860116e-05
25922,0.092369854,0.079148844,0.013221015,0.079071395,7.7441844e-05
25923,0.09173194,0.07910817,0.012623777,0.079029486,7.86884e-05
25924,0.09172441,0.079079024,0.012645383,0.07900219,7.684119e-05
25925,0.09150918,0.079214215,0.012294954,0.079135835,7.8378536e-05
25926,0.09129969,0.079054095,0.0122455945,0.078977376,7.671744e-05
25927,0.091393635,0.07926301,0.012130637,0.07918526,7.774687e-05
25928,0.091153465,0.07909326,0.01206021,0.079016425,7.682612e-05
25929,0.09133538,0.07926198,0.0120733995,0.07918487,7.711424e-05
25930,0.09117443,0.07915936,0.012015077,0.07908237,7.6980956e-05
25931,0.09129453,0.079239465,0.012055064,0.07916273,7.673437e-05
25932,0.09124082,0.07921666,0.012024167,0.079139635,7.70192e-05
25933,0.09126799,0.079224706,0.012043288,0.0791481,7.660407e-05
25934,0.091283515,0.07924856,0.01203495,0.07917164,7.691678e-05
25935,0.09126365,0.07922811,0.012035541,0.07915152,7.659042e-05
25936,0.09129764,0.07925945,0.012038194,0.07918267,7.6778335e-05
25937,0.09127833,0.079241954,0.01203638,0.079165354,7.659629e-05
25938,0.09129933,0.079260305,0.012039024,0.07918362,7.667385e-05
25939,0.09129821,0.07925633,0.012041869,0.07917976,7.657401e-05
25940,0.09130184,0.07926102,0.012040834,0.0791844,7.662214e-05
25941,0.091311224,0.07926454,0.012046688,0.079188004,7.652918e-05
25942,0.091308914,0.07926472,0.012044182,0.07918814,7.658817e-05
25943,0.09131804,0.07926794,0.012050094,0.07919146,7.648755e-05
25944,0.09131717,0.07926836,0.012048815,0.07919179,7.6566546e-05
25945,0.09132132,0.07926877,0.01205256,0.0791923,7.646211e-05
25946,0.0913247,0.079271965,0.012052737,0.07919544,7.652709e-05
25947,0.0913254,0.07927024,0.01205516,0.07919381,7.644303e-05
25948,0.09132844,0.079272375,0.012056066,0.07919588,7.650051e-05
25949,0.09133035,0.07927185,0.012058491,0.079195425,7.6425895e-05
25950,0.09133144,0.07927205,0.012059392,0.07919556,7.6481185e-05
25951,0.09133399,0.079272166,0.012061823,0.07919577,7.639987e-05
25952,0.091332555,0.07927004,0.012062515,0.079193555,7.6473574e-05
25953,0.09133665,0.07927208,0.012064584,0.07919569,7.637959e-05
25954,0.09133509,0.07926939,0.012065701,0.07919292,7.645872e-05
25955,0.09133744,0.07927009,0.012067357,0.079193726,7.63639e-05
25956,0.09133595,0.07926724,0.012068713,0.07919079,7.645379e-05
25957,0.09133929,0.079269156,0.012070124,0.07919282,7.6345576e-05
25958,0.09133743,0.079265736,0.012071692,0.07918929,7.644404e-05
25959,0.09133951,0.07926704,0.012072476,0.079190716,7.6327924e-05
25960,0.091337785,0.079262644,0.012075139,0.079186186,7.644789e-05
25961,0.091340244,0.079265006,0.012075241,0.07918869,7.6311975e-05
25962,0.09133707,0.079258956,0.012078114,0.0791825,7.644849e-05
25963,0.09133924,0.079261705,0.012077528,0.0791854,7.6301745e-05
25964,0.09133637,0.07925529,0.012081084,0.07917883,7.6449396e-05
25965,0.09134071,0.07926041,0.012080302,0.07918414,7.627487e-05
25966,0.09133499,0.07925018,0.012084808,0.07917371,7.646707e-05
25967,0.091340214,0.07925731,0.012082902,0.07918106,7.625438e-05
25968,0.091334864,0.079246,0.012088863,0.07916953,7.6477125e-05
25969,0.091340855,0.07925479,0.012086062,0.07917856,7.622836e-05
25970,0.09133355,0.07924012,0.012093435,0.07916362,7.650114e-05
25971,0.09134213,0.07925236,0.01208977,0.079176165,7.6199576e-05
25972,0.091332674,0.07923348,0.012099196,0.07915694,7.653847e-05
25973,0.09134538,0.079251215,0.012094165,0.079175055,7.615428e-05
25974,0.09133418,0.07922725,0.012106928,0.07915066,7.6586126e-05
25975,0.09134844,0.079249024,0.012099412,0.079172924,7.610673e-05
25976,0.09133717,0.07921966,0.0121175,0.079143025,7.664313e-05
25977,0.091355905,0.07924853,0.012107374,0.07917248,7.604736e-05
25978,0.09134275,0.07921056,0.012132191,0.07913384,7.671787e-05
25979,0.09137044,0.079249695,0.012120746,0.07917372,7.5969976e-05
25980,0.09135495,0.07919985,0.012155105,0.07912303,7.682873e-05
25981,0.091393076,0.079251684,0.012141392,0.07917581,7.5877506e-05
25982,0.09137787,0.07918668,0.012191196,0.079109706,7.697778e-05
25983,0.0914311,0.0792559,0.012175202,0.079180144,7.575777e-05
25984,0.091418184,0.079171576,0.012246607,0.079094395,7.717711e-05
25985,0.091497384,0.079264686,0.012232698,0.07918908,7.561185e-05
25986,0.09149003,0.079152174,0.012337862,0.07907471,7.745702e-05
25987,0.09160626,0.07927649,0.012329768,0.07920106,7.544291e-05
25988,0.091614954,0.07912823,0.012486722,0.079050384,7.784213e-05
25989,0.091794,0.0792948,0.012499205,0.07921954,7.5248376e-05
25990,0.091832854,0.07909807,0.012734781,0.07901967,7.839844e-05
25991,0.09210551,0.07932005,0.012785462,0.079244986,7.505573e-05
25992,0.092207596,0.07906097,0.013146627,0.07898178,7.919317e-05
25993,0.09263531,0.07935582,0.013279492,0.0792809,7.49141e-05
25994,0.092849866,0.07901415,0.013835711,0.07893381,8.034294e-05
25995,0.09353169,0.07940511,0.014126593,0.07933022,7.4884716e-05
25996,0.093942866,0.07895763,0.014985234,0.0788756,8.204229e-05
25997,0.095025696,0.07946851,0.01555718,0.079393364,7.5148695e-05
25998,0.09577155,0.078894116,0.016877443,0.0788096,8.451655e-05
25999,0.09750035,0.0795477,0.017952636,0.07947175,7.595421e-05
26000,0.09875789,0.07882717,0.01993072,0.07873912,8.804917e-05
26001,0.10147502,0.079635814,0.021839205,0.07955817,7.7645906e-05
26002,0.10343311,0.07877282,0.024660293,0.078679994,9.282114e-05
26003,0.10758966,0.07970937,0.027880292,0.079628915,8.0459504e-05
26004,0.11018664,0.078768805,0.031417843,0.078670345,9.846202e-05
26005,0.11603644,0.07969822,0.036338214,0.07961414,8.4079555e-05
26006,0.11833302,0.078877546,0.039455485,0.07877431,0.00010323241
26007,0.12501924,0.0794581,0.04556113,0.079371154,8.696043e-05
26008,0.124510825,0.07913045,0.045380376,0.07902627,0.00010417526
26009,0.1283451,0.07886458,0.049480516,0.07877703,8.755451e-05
26010,0.12228314,0.079335034,0.042948104,0.07923557,9.946224e-05
26011,0.11912813,0.07815971,0.040968426,0.07807248,8.722464e-05
26012,0.109787226,0.07917288,0.03061435,0.07908176,9.1120644e-05
26013,0.103490606,0.07790835,0.025582243,0.07782238,8.5976666e-05
26014,0.09749171,0.07886292,0.018628787,0.07877831,8.461037e-05
26015,0.09403107,0.07814547,0.015885599,0.07806297,8.2507104e-05
26016,0.09259479,0.07880379,0.0137910005,0.078722365,8.143129e-05
26017,0.09175308,0.078452274,0.013300804,0.07837294,7.932559e-05
26018,0.09227784,0.07893798,0.013339853,0.07885826,7.972236e-05
26019,0.0917658,0.07866232,0.013103472,0.07858399,7.832876e-05
26020,0.09246441,0.07902448,0.013439929,0.07894616,7.830897e-05
26021,0.09170952,0.078829944,0.012879568,0.07875147,7.847969e-05
26022,0.092033304,0.07899442,0.013038881,0.078917205,7.7214594e-05
26023,0.0914845,0.078975305,0.012509202,0.07889678,7.8517885e-05
26024,0.09145192,0.07892883,0.0125230905,0.07885212,7.671387e-05
26025,0.091304645,0.079074584,0.012230056,0.078996435,7.815166e-05
26026,0.09109398,0.0789143,0.012179687,0.078837655,7.664274e-05
26027,0.09120484,0.079114266,0.012090576,0.079036735,7.7521196e-05
26028,0.09098472,0.078958854,0.012025857,0.07888209,7.676282e-05
26029,0.0911493,0.079107836,0.012041475,0.07903087,7.6950986e-05
26030,0.09101965,0.079023995,0.011995663,0.078947105,7.6883545e-05
26031,0.09111421,0.07908734,0.012026863,0.0790107,7.6635784e-05
26032,0.091083266,0.07907586,0.012007402,0.07899898,7.688286e-05
26033,0.091094814,0.07907672,0.012018093,0.07900018,7.654214e-05
26034,0.09111978,0.079102516,0.012017263,0.079025745,7.6771015e-05
26035,0.09109912,0.079084,0.012015116,0.07900747,7.652974e-05
26036,0.09113044,0.07911023,0.012020217,0.079033576,7.664376e-05
26037,0.091117546,0.079098806,0.01201874,0.07902229,7.652195e-05
26038,0.091132835,0.07911154,0.012021304,0.07903498,7.6557844e-05
26039,0.09113654,0.07911165,0.012024884,0.07903516,7.6488366e-05
26040,0.09113681,0.07911311,0.012023704,0.07903659,7.651589e-05
26041,0.09114804,0.07911867,0.012029367,0.07904223,7.6437354e-05
26042,0.09114557,0.07911776,0.012027806,0.079041265,7.64924e-05
26043,0.091153204,0.07912116,0.012032045,0.079044774,7.639445e-05
26044,0.09115457,0.079122335,0.012032238,0.07904587,7.645949e-05
26045,0.091157146,0.0791224,0.012034739,0.07904603,7.636851e-05
26046,0.09116068,0.07912455,0.0120361345,0.07904811,7.6430275e-05
26047,0.091161884,0.079123855,0.012038035,0.0790475,7.6349665e-05
26048,0.09116431,0.07912521,0.0120391,0.07904881,7.640606e-05
26049,0.0911669,0.07912572,0.012041183,0.07904939,7.632602e-05
26050,0.091166504,0.07912423,0.012042275,0.079047844,7.6385055e-05
26051,0.0911702,0.07912578,0.012044428,0.07904947,7.630309e-05
26052,0.091169044,0.07912326,0.012045795,0.07904689,7.6376426e-05
26053,0.0911726,0.07912521,0.012047401,0.07904893,7.6278266e-05
26054,0.09117124,0.07912201,0.012049232,0.07904564,7.637005e-05
26055,0.09117328,0.079123184,0.012050096,0.07904692,7.6267825e-05
26056,0.09117254,0.07912042,0.012052109,0.07904407,7.635822e-05
26057,0.091174945,0.07912203,0.012052918,0.07904577,7.625359e-05
26058,0.09117294,0.0791179,0.012055034,0.07904155,7.63526e-05
26059,0.091176376,0.07912038,0.012056002,0.07904415,7.62309e-05
26060,0.09117268,0.07911464,0.012058048,0.079038285,7.635595e-05
26061,0.09117593,0.07911768,0.012058246,0.079041466,7.6211014e-05
26062,0.09117307,0.07911175,0.012061309,0.07903539,7.635738e-05
26063,0.09117536,0.0791146,0.012060766,0.079038404,7.61985e-05
26064,0.091172695,0.07910795,0.01206475,0.07903157,7.63649e-05
26065,0.091176316,0.07911296,0.012063352,0.07903679,7.617455e-05
26066,0.09117147,0.0791031,0.0120683685,0.07902673,7.637426e-05
26067,0.091176614,0.07911039,0.012066213,0.07903424,7.615305e-05
26068,0.09117027,0.079097666,0.012072613,0.07902126,7.639341e-05
26069,0.091177024,0.079108045,0.012068971,0.07903192,7.612558e-05
26070,0.09117012,0.07909276,0.012077352,0.07901635,7.641576e-05
26071,0.091179505,0.07910669,0.012072812,0.07903061,7.6085074e-05
26072,0.09116989,0.07908616,0.012083726,0.07900971,7.645914e-05
26073,0.091181256,0.0791042,0.012077063,0.079028144,7.6051256e-05
26074,0.0911713,0.07907949,0.01209182,0.07900298,7.650219e-05
26075,0.091186896,0.0791031,0.012083803,0.0790271,7.5997654e-05
26076,0.091174915,0.07907115,0.012103771,0.07899459,7.656531e-05
26077,0.09119662,0.07910321,0.012093417,0.07902727,7.5939e-05
26078,0.09118183,0.079060905,0.012120929,0.078984246,7.6652934e-05
26079,0.091213614,0.07910495,0.012108656,0.079029106,7.5848235e-05
26080,0.09119682,0.07905032,0.01214651,0.07897355,7.677257e-05
26081,0.091237925,0.07910653,0.012131387,0.07903079,7.575544e-05
26082,0.0912236,0.07903731,0.012186287,0.07896039,7.692432e-05
26083,0.09128347,0.07911248,0.0121709965,0.07903684,7.563336e-05
26084,0.09127023,0.079020575,0.0122496635,0.07894343,7.7141885e-05
26085,0.09135701,0.07912095,0.012236064,0.07904546,7.548484e-05
26086,0.091353014,0.079000376,0.012352628,0.07892294,7.744199e-05
26087,0.091483,0.0791352,0.012347798,0.079059884,7.530711e-05
26088,0.09149684,0.07897493,0.012521905,0.07889707,7.786239e-05
26089,0.09169684,0.07915499,0.012541858,0.079079874,7.51154e-05
26090,0.09174486,0.078943215,0.012801642,0.07886475,7.8463476e-05
26091,0.09204643,0.07918193,0.012864496,0.079107,7.493355e-05
26092,0.09216807,0.078904465,0.013263604,0.07882515,7.9316625e-05
26093,0.09263953,0.07921985,0.013419685,0.07914504,7.480893e-05
26094,0.09288584,0.078856885,0.014028954,0.07877634,8.055534e-05
26095,0.09363357,0.079271466,0.014362104,0.07919663,7.4835545e-05
26096,0.09409665,0.07879909,0.015297564,0.07871672,8.237823e-05
26097,0.09528085,0.07933765,0.015943201,0.07926245,7.5198244e-05
26098,0.09610856,0.07873277,0.017375793,0.078647755,8.501555e-05
26099,0.09798511,0.07941917,0.018565938,0.07934302,7.615031e-05
26100,0.099349536,0.07866665,0.020682883,0.0785779,8.874858e-05
26101,0.10228918,0.07950689,0.022782281,0.07942887,7.802849e-05
26102,0.104360856,0.07861787,0.025742983,0.07852417,9.370135e-05
26103,0.10879302,0.079571664,0.029221356,0.07949065,8.102723e-05
26104,0.11141942,0.078626275,0.03279315,0.07852697,9.92942e-05
26105,0.11752226,0.0795332,0.03798906,0.079448566,8.462411e-05
26106,0.11954206,0.07875742,0.040784642,0.07865387,0.00010355003
26107,0.1261176,0.07923781,0.04687979,0.07915069,8.712766e-05
26108,0.12479098,0.07902181,0.04576917,0.078918315,0.00010350003
26109,0.12772997,0.07859352,0.049136437,0.07850615,8.737653e-05
26110,0.12072941,0.07918217,0.041547246,0.0790843,9.7864e-05
26111,0.11666737,0.077923566,0.0387438,0.07783651,8.7058936e-05
26112,0.107375264,0.07897094,0.028404322,0.07888144,8.949773e-05
26113,0.10131343,0.077768564,0.023544865,0.077683054,8.550401e-05
26114,0.09607722,0.078683436,0.017393779,0.07859977,8.365918e-05
26115,0.09317245,0.078048065,0.0151244,0.07796619,8.1869446e-05
26116,0.09217174,0.0786662,0.013505531,0.07858529,8.0918144e-05
26117,0.09149687,0.07834381,0.013153059,0.078264855,7.895987e-05
26118,0.09208869,0.078806035,0.013282657,0.078726694,7.9337064e-05
26119,0.09153833,0.07854383,0.012994505,0.078465596,7.822626e-05
26120,0.09217125,0.07887602,0.013295233,0.07879804,7.797044e-05
26121,0.091447614,0.078708686,0.012738926,0.07863028,7.839511e-05
26122,0.09170296,0.07883526,0.012867707,0.07875826,7.69903e-05
26123,0.09125022,0.07884829,0.012401932,0.07876994,7.8357e-05
26124,0.09117969,0.078776345,0.012403354,0.078699745,7.659985e-05
26125,0.09110435,0.07893696,0.012167398,0.07885903,7.7925295e-05
26126,0.09088729,0.07877517,0.012112135,0.07869859,7.658242e-05
26127,0.091019325,0.078966096,0.012053232,0.07888881,7.728457e-05
26128,0.090819255,0.07882619,0.011993073,0.07874948,7.670996e-05
26129,0.09096845,0.07895442,0.012014029,0.07887765,7.677939e-05
26130,0.09086895,0.078889966,0.011978986,0.07881316,7.680179e-05
26131,0.09093638,0.07893487,0.012001507,0.07885833,7.653972e-05
26132,0.090929136,0.07893654,0.01199259,0.07885978,7.675447e-05
26133,0.090926096,0.07893024,0.011995872,0.078853756,7.647542e-05
26134,0.09095709,0.07895683,0.012000261,0.078880206,7.662674e-05
26135,0.09093837,0.07894177,0.011996596,0.078865305,7.646277e-05
26136,0.090963766,0.078961626,0.012002142,0.0788851,7.651644e-05
26137,0.090959966,0.078957535,0.012002433,0.0788811,7.643785e-05
26138,0.09096687,0.07896334,0.012003534,0.07888689,7.645112e-05
26139,0.09097606,0.07896788,0.012008183,0.07889148,7.639236e-05
26140,0.09097412,0.078967616,0.012006505,0.0788912,7.641668e-05
26141,0.090984866,0.07897274,0.012012124,0.078896396,7.6342105e-05
26142,0.090983555,0.07897277,0.012010781,0.07889639,7.6386044e-05
26143,0.09098923,0.07897451,0.012014726,0.07889821,7.630528e-05
26144,0.0909917,0.07897638,0.012015322,0.078900024,7.6356206e-05
26145,0.09099351,0.07897623,0.012017287,0.07889994,7.628354e-05
26146,0.090997145,0.0789783,0.012018854,0.078901984,7.632336e-05
26147,0.090999566,0.07897852,0.012021035,0.07890227,7.62604e-05
26148,0.09100101,0.07897894,0.012022065,0.07890264,7.630192e-05
26149,0.09100355,0.078979254,0.012024295,0.07890302,7.623385e-05
26150,0.09100387,0.07897856,0.012025313,0.078902274,7.628528e-05
26151,0.09100566,0.07897845,0.012027205,0.07890223,7.621967e-05
26152,0.091006175,0.07897788,0.012028295,0.07890161,7.626832e-05
26153,0.09100841,0.078978315,0.012030096,0.07890211,7.619978e-05
26154,0.091007605,0.07897637,0.01203124,0.07890011,7.625617e-05
26155,0.09100964,0.07897683,0.012032809,0.07890065,7.6184886e-05
26156,0.09100867,0.07897423,0.012034432,0.07889799,7.625048e-05
26157,0.091010705,0.078975335,0.012035367,0.07889917,7.616787e-05
26158,0.09100895,0.07897165,0.012037301,0.078895405,7.624457e-05
26159,0.091011636,0.07897353,0.012038109,0.07889737,7.615289e-05
26160,0.09100912,0.0789689,0.012040219,0.07889266,7.623727e-05
26161,0.09101131,0.07897071,0.012040598,0.07889457,7.614102e-05
26162,0.09100844,0.07896517,0.012043266,0.07888893,7.6240096e-05
26163,0.0910127,0.07896927,0.01204344,0.07889315,7.6120814e-05
26164,0.09100753,0.07896144,0.012046094,0.07888518,7.624717e-05
26165,0.09101142,0.0789658,0.012045624,0.0788897,7.60999e-05
26166,0.09100741,0.07895763,0.012049779,0.078881375,7.6255616e-05
26167,0.09101049,0.078962564,0.012047922,0.07888649,7.6084405e-05
26168,0.09100647,0.07895364,0.012052835,0.078877375,7.6262586e-05
26169,0.09101041,0.07895994,0.012050469,0.07888388,7.606488e-05
26170,0.091004625,0.07894798,0.012056646,0.07887171,7.628122e-05
26171,0.091010705,0.07895772,0.012052985,0.07888168,7.603832e-05
26172,0.09100316,0.07894157,0.012061585,0.07886525,7.631347e-05
26173,0.09101264,0.078956,0.012056643,0.07888,7.600109e-05
26174,0.091003194,0.07893558,0.012067604,0.07885923,7.63484e-05
26175,0.091014646,0.078953885,0.0120607605,0.078877926,7.596162e-05
26176,0.09100425,0.07892887,0.012075384,0.078852475,7.6394295e-05
26177,0.09101782,0.0789516,0.012066226,0.078875676,7.591834e-05
26178,0.09100664,0.07892029,0.01208634,0.07884385,7.644978e-05
26179,0.0910279,0.078952655,0.012075255,0.0788768,7.584968e-05
26180,0.09101282,0.07891017,0.012102651,0.078833625,7.6543285e-05
26181,0.091042474,0.07895343,0.012089042,0.07887765,7.577312e-05
26182,0.09102596,0.07889818,0.012127782,0.07882152,7.666127e-05
26183,0.09106706,0.07895632,0.012110751,0.078880645,7.567157e-05
26184,0.091051444,0.07888515,0.01216629,0.07880833,7.681688e-05
26185,0.09110965,0.078961894,0.012147749,0.078886345,7.5553005e-05
26186,0.091096856,0.078868434,0.012228421,0.07879142,7.702884e-05
26187,0.091183156,0.07897133,0.012211833,0.07889591,7.540293e-05
26188,0.09117672,0.078847036,0.012329688,0.0787697,7.7331446e-05
26189,0.091305055,0.0789852,0.012319846,0.07890997,7.522975e-05
26190,0.09131692,0.078821324,0.012495599,0.07874358,7.774987e-05
26191,0.091509186,0.07900501,0.01250418,0.07892996,7.5045304e-05
26192,0.09155607,0.07879033,0.01276574,0.078712,7.833568e-05
26193,0.09185295,0.079033025,0.012819923,0.07895814,7.487142e-05
26194,0.091966,0.078750074,0.013215931,0.07867088,7.9189434e-05
26195,0.09242606,0.07907154,0.013354531,0.07899678,7.474884e-05
26196,0.09266204,0.078701876,0.013960155,0.07862146,8.041934e-05
26197,0.09338752,0.07912384,0.014263687,0.07904904,7.478958e-05
26198,0.093830325,0.078643166,0.015187164,0.07856095,8.2215854e-05
26199,0.09497894,0.079191424,0.015787525,0.07911626,7.5165495e-05
26200,0.095776,0.07857492,0.017201077,0.07849006,8.4846724e-05
26201,0.09759875,0.07927655,0.018322194,0.079200424,7.612672e-05
26202,0.09892339,0.07850488,0.0204185,0.07841629,8.860316e-05
26203,0.10178143,0.07937157,0.02240986,0.079293534,7.8034616e-05
26204,0.10383727,0.078447804,0.025389463,0.078354165,9.3635834e-05
26205,0.108220056,0.07945337,0.028766688,0.079372264,8.110401e-05
26206,0.11096003,0.078439236,0.032520793,0.0783397,9.953248e-05
26207,0.1172099,0.07944797,0.037761934,0.079363026,8.494917e-05
26208,0.119661964,0.07854992,0.041112047,0.07844551,0.00010440638
26209,0.12696211,0.079194866,0.047767233,0.07910701,8.785796e-05
26210,0.12635241,0.07882693,0.047525484,0.0787219,0.00010502166
26211,0.1306771,0.078542136,0.052134972,0.078453876,8.826417e-05
26212,0.12384139,0.07905678,0.044784613,0.07895716,9.961568e-05
26213,0.12039107,0.07776318,0.0426279,0.07767514,8.8027526e-05
26214,0.10999002,0.07887079,0.031119231,0.078780174,9.0613e-05
26215,0.1032484,0.07751608,0.025732333,0.0774292,8.687383e-05
26216,0.096902326,0.078520015,0.01838232,0.07843597,8.403305e-05
26217,0.09347806,0.07781075,0.015667295,0.07772775,8.3009014e-05
26218,0.09212455,0.078456566,0.013667978,0.07837547,8.109996e-05
26219,0.09144509,0.07814858,0.013296512,0.078069165,7.940632e-05
26220,0.092052214,0.07860584,0.01344638,0.078526214,7.962204e-05
26221,0.09154433,0.07836275,0.013181585,0.078284465,7.82844e-05
26222,0.092233375,0.078701355,0.013532008,0.07862306,7.8302015e-05
26223,0.09141159,0.07852986,0.0128817335,0.07845147,7.8393765e-05
26224,0.09169102,0.07867233,0.0130186975,0.07859512,7.7203185e-05
26225,0.09112493,0.07867588,0.012449047,0.07859752,7.835812e-05
26226,0.09106566,0.07861079,0.012454868,0.07853411,7.6671364e-05
26227,0.090942204,0.07877346,0.012168745,0.07869552,7.794013e-05
26228,0.09072046,0.078604445,0.012116021,0.07852786,7.658539e-05
26229,0.09085632,0.07881017,0.012046151,0.07873288,7.729215e-05
26230,0.090635285,0.07865741,0.011977864,0.07858074,7.668686e-05
