,loss,bound_loss,residual_loss,u_loss,v_loss,p_loss
33039,7.462586e-05,1.6105123e-05,5.852073e-05,9.56045e-06,1.8777006e-06,4.666972e-06
33040,8.179984e-05,1.41800865e-05,6.7619745e-05,8.4655e-06,1.7795486e-06,3.935037e-06
33041,7.318852e-05,1.42062e-05,5.8982325e-05,9.060504e-06,1.7197141e-06,3.4259815e-06
33042,6.462783e-05,1.4073067e-05,5.0554758e-05,9.434991e-06,1.6343141e-06,3.0037622e-06
33043,6.78231e-05,1.2634331e-05,5.518877e-05,7.565673e-06,1.6890912e-06,3.379567e-06
33044,5.7307137e-05,1.0373985e-05,4.6933153e-05,4.816514e-06,1.7198923e-06,3.837579e-06
33045,4.8841186e-05,8.983801e-06,3.9857387e-05,4.82638e-06,1.7187356e-06,2.4386852e-06
33046,5.18821e-05,1.0409279e-05,4.1472824e-05,6.2413055e-06,1.5870759e-06,2.5808977e-06
33047,5.191419e-05,1.0647047e-05,4.1267147e-05,6.7528554e-06,1.4150312e-06,2.47916e-06
33048,6.356585e-05,1.2228663e-05,5.133719e-05,7.910478e-06,1.6244716e-06,2.6937112e-06
33049,6.388988e-05,1.1721716e-05,5.2168158e-05,7.332438e-06,1.5500185e-06,2.83926e-06
33050,5.2359603e-05,1.0629317e-05,4.1730287e-05,6.3124053e-06,1.5116817e-06,2.8052302e-06
33051,4.4706605e-05,9.632221e-06,3.5074387e-05,5.664551e-06,1.4846695e-06,2.4830008e-06
33052,4.6387224e-05,9.975911e-06,3.641131e-05,6.292225e-06,1.4379953e-06,2.2456911e-06
33053,4.982664e-05,9.992003e-06,3.983464e-05,6.34694e-06,1.4145556e-06,2.2305076e-06
33054,5.317062e-05,1.062964e-05,4.254098e-05,6.5952795e-06,1.4603286e-06,2.574032e-06
33055,5.3929478e-05,9.9274785e-06,4.4002e-05,5.6537565e-06,1.5218359e-06,2.7518865e-06
33056,4.9522314e-05,9.30217e-06,4.0220148e-05,5.2264504e-06,1.5323385e-06,2.5433822e-06
33057,4.4535434e-05,8.778347e-06,3.575709e-05,5.02941e-06,1.4801349e-06,2.2688018e-06
33058,4.4757384e-05,9.546963e-06,3.521042e-05,5.874692e-06,1.4603969e-06,2.2118738e-06
33059,4.9551214e-05,1.0290447e-05,3.9260765e-05,6.465387e-06,1.4652732e-06,2.3597877e-06
33060,5.384953e-05,1.1470304e-05,4.237923e-05,7.3716483e-06,1.493865e-06,2.60479e-06
33061,5.3636642e-05,1.0988008e-05,4.2648633e-05,6.815103e-06,1.4825453e-06,2.6903604e-06
33062,5.1642593e-05,1.0851013e-05,4.079158e-05,6.7332867e-06,1.487813e-06,2.6299128e-06
33063,5.0303664e-05,1.0242055e-05,4.0061608e-05,6.1938213e-06,1.4787313e-06,2.569503e-06
33064,5.160085e-05,1.0945262e-05,4.065559e-05,6.823432e-06,1.5052354e-06,2.6165949e-06
33065,5.4942513e-05,1.13707765e-05,4.357174e-05,7.1206005e-06,1.522959e-06,2.7272172e-06
33066,5.898709e-05,1.2915763e-05,4.6071327e-05,8.434354e-06,1.5574418e-06,2.9239673e-06
33067,6.176614e-05,1.2995825e-05,4.877032e-05,8.405078e-06,1.580221e-06,3.0105257e-06
