,loss,bound_loss,residual_loss,u_loss,v_loss
40330,0.15270104,0.13465895,0.018042086,0.13452366,0.00013528754
40331,0.15269943,0.1346577,0.01804172,0.13452241,0.00013528772
40332,0.15269786,0.13465637,0.018041492,0.13452108,0.00013529326
40333,0.15269613,0.13465478,0.01804136,0.13451949,0.00013529588
40334,0.15269479,0.13465372,0.01804108,0.13451841,0.00013529291
40335,0.15269269,0.13465221,0.018040482,0.13451692,0.00013529099
40336,0.15269095,0.13465068,0.018040266,0.13451539,0.00013529023
40337,0.15268937,0.13464952,0.018039852,0.13451421,0.00013528916
40338,0.15268743,0.13464794,0.018039497,0.13451263,0.00013528838
40339,0.15268576,0.1346467,0.018039048,0.13451143,0.00013528651
40340,0.15268412,0.13464536,0.018038768,0.13451006,0.0001352904
40341,0.15268259,0.1346441,0.018038493,0.13450882,0.00013528904
40342,0.15268046,0.13464236,0.018038101,0.13450707,0.00013528675
40343,0.15267882,0.13464102,0.018037787,0.13450573,0.00013529227
40344,0.1526773,0.13463967,0.01803763,0.13450438,0.0001352909
40345,0.1526753,0.13463858,0.018036714,0.13450329,0.00013528927
40346,0.15267336,0.13463677,0.018036598,0.13450149,0.00013528796
40347,0.15267207,0.13463558,0.018036488,0.1345003,0.00013528738
40348,0.15267022,0.13463435,0.01803587,0.13449904,0.00013528683
40349,0.15266834,0.13463283,0.01803552,0.13449754,0.00013528613
40350,0.15266633,0.1346313,0.01803502,0.13449603,0.00013528338
40351,0.15266511,0.13463028,0.018034853,0.13449499,0.0001352797
40352,0.1526629,0.13462861,0.018034283,0.13449334,0.00013527677
40353,0.15266147,0.13462721,0.018034263,0.13449195,0.00013527661
40354,0.1526596,0.13462624,0.018033335,0.13449098,0.00013527351
40355,0.15265794,0.13462451,0.018033441,0.13448922,0.00013527392
40356,0.15265593,0.1346232,0.018032735,0.13448793,0.00013526897
40357,0.15265466,0.13462186,0.018032804,0.13448659,0.00013526696
40358,0.15265238,0.1346204,0.018031994,0.13448513,0.00013526455
40359,0.15265074,0.13461897,0.018031783,0.1344837,0.00013526669
40360,0.15264878,0.13461763,0.01803115,0.13448235,0.00013526424
40361,0.15264723,0.13461599,0.018031228,0.13448074,0.00013526583
40362,0.1526455,0.13461494,0.018030541,0.13447969,0.00013526858
40363,0.15264384,0.13461347,0.018030383,0.13447818,0.00013526362
40364,0.1526418,0.13461192,0.018029863,0.13447666,0.00013526702
40365,0.15264009,0.1346105,0.018029578,0.13447526,0.00013526359
40366,0.1526387,0.13460943,0.018029265,0.13447417,0.00013526532
40367,0.15263684,0.13460787,0.018028958,0.1344726,0.00013526359
40368,0.15263511,0.13460636,0.018028742,0.13447109,0.00013526471
40369,0.15263364,0.13460548,0.018028164,0.13447021,0.00013526289
40370,0.15263155,0.1346036,0.018027943,0.13446835,0.00013526207
40371,0.15262993,0.13460235,0.01802757,0.1344671,0.0001352571
40372,0.15262803,0.13460095,0.018027084,0.13446571,0.00013525493
40373,0.15262663,0.1345996,0.018027034,0.13446432,0.00013525687
40374,0.15262453,0.1345984,0.018026143,0.13446315,0.00013524914
40375,0.15262266,0.13459685,0.018025795,0.13446161,0.00013524732
40376,0.15262108,0.13459536,0.018025715,0.13446012,0.00013524777
40377,0.15261911,0.13459411,0.018025005,0.13445887,0.0001352481
40378,0.15261748,0.1345927,0.018024802,0.13445745,0.00013524324
40379,0.15261547,0.13459122,0.018024245,0.13445598,0.00013524278
40380,0.15261397,0.13458994,0.018024048,0.1344547,0.0001352422
40381,0.15261194,0.13458851,0.018023428,0.13445327,0.00013523757
40382,0.15260991,0.13458674,0.018023185,0.13445151,0.00013524105
40383,0.15260832,0.13458565,0.018022664,0.1344504,0.0001352412
40384,0.15260708,0.13458444,0.018022645,0.1344492,0.00013523808
40385,0.15260503,0.13458285,0.01802219,0.1344476,0.00013524637
40386,0.1526035,0.1345816,0.018021917,0.13444635,0.00013523924
40387,0.15260178,0.13458034,0.01802143,0.1344451,0.00013523972
