,loss,bound_loss,residual_loss,u_loss,v_loss,p_loss
3977,0.0011528803,0.0004914296,0.00066145085,0.00022999749,1.4950371e-05,0.00024648174
3978,0.0014029115,0.00078981195,0.00061309943,0.00036844186,1.591991e-05,0.0004054502
3979,0.0012308601,0.0007462321,0.00048462805,0.00040395526,1.532285e-05,0.000326954
3980,0.0012154301,0.00046172622,0.0007537039,0.0002546859,2.1373799e-05,0.00018566649
3981,0.00198465,0.00021856264,0.0017660873,0.00010842331,3.700807e-05,7.313127e-05
3982,0.0033428199,0.00053889083,0.0028039296,0.0002484875,5.0281444e-05,0.00024012188
3983,0.0026929616,0.0008312546,0.0018617071,0.0005988049,3.548825e-05,0.0001969615
3984,0.0017232292,0.0008854363,0.000837793,0.00062205316,1.8876683e-05,0.0002445064
3985,0.001966654,0.0012287167,0.0007379375,0.00057872507,1.7446688e-05,0.000632545
3986,0.001498191,0.00070319837,0.0007949926,0.000466975,2.051832e-05,0.00021570509
3987,0.0011520113,0.00022521084,0.00092680054,0.00014228115,1.9167852e-05,6.376186e-05
3988,0.0011461519,0.00021362797,0.0009325238,0.00014113935,1.3675819e-05,5.8812795e-05
3989,0.0014788498,0.00024852046,0.0012303293,0.00017685966,1.745958e-05,5.420122e-05
3990,0.0014499897,0.00026878915,0.0011812005,0.00019451356,1.4676072e-05,5.9599515e-05
3991,0.0017906496,0.00040456784,0.0013860818,0.00030935724,1.8032279e-05,7.717827e-05
3992,0.0019727894,0.00026297974,0.0017098095,0.00015215637,1.9952346e-05,9.087104e-05
3993,0.0018313562,0.00045597833,0.0013753779,0.0003770531,1.7620296e-05,6.130489e-05
3994,0.0014497861,0.00032353017,0.001126256,0.00019717698,1.9101535e-05,0.000107251646
3995,0.0012109897,0.00032019982,0.0008907897,0.00022265129,1.9199153e-05,7.834935e-05
3996,0.00068730855,0.00024908368,0.0004382249,0.00016893807,1.3357295e-05,6.678829e-05
3997,0.00037949352,0.00010818922,0.00027130428,6.0957846e-05,1.1958134e-05,3.527325e-05
3998,0.00042298334,0.00010805763,0.00031492568,5.3484615e-05,1.1562233e-05,4.3010776e-05
3999,0.00032991482,9.952368e-05,0.00023039113,4.1701984e-05,8.896389e-06,4.8925314e-05
4000,0.0003044076,0.000100730605,0.00020367699,4.957138e-05,8.087873e-06,4.3071348e-05
4001,0.00035145026,8.471947e-05,0.00026673079,4.234463e-05,9.2595365e-06,3.31153e-05
4002,0.00031476133,0.00012555238,0.00018920893,8.736353e-05,7.938144e-06,3.025072e-05
4003,0.00031189676,0.00014189632,0.00017000045,5.496667e-05,8.608165e-06,7.8321485e-05
4004,0.00029603412,0.00011963149,0.00017640264,7.4212134e-05,8.51344e-06,3.690592e-05
4005,0.00025973405,8.959909e-05,0.00017013497,4.720243e-05,8.269237e-06,3.412742e-05
4006,0.00022284461,8.453515e-05,0.00013830946,4.098531e-05,7.706089e-06,3.5843754e-05
4007,0.0002023624,7.113689e-05,0.0001312255,3.299618e-05,7.184379e-06,3.095633e-05
4008,0.00021763502,8.561877e-05,0.00013201626,3.184663e-05,7.455823e-06,4.6316312e-05
4009,0.00018995226,6.248713e-05,0.00012746513,2.8424436e-05,7.2161856e-06,2.684652e-05
4010,0.00018467782,6.674213e-05,0.000117935684,2.990042e-05,7.1617956e-06,2.9679908e-05
4011,0.00018655085,6.3460546e-05,0.0001230903,3.4200642e-05,7.1167647e-06,2.2143146e-05
4012,0.00018750041,6.905864e-05,0.00011844176,3.1971205e-05,7.052154e-06,3.003527e-05
4013,0.00019992466,7.4958545e-05,0.00012496611,3.272506e-05,7.218797e-06,3.501469e-05
4014,0.0001983137,7.309998e-05,0.00012521372,4.211823e-05,7.0947854e-06,2.3886963e-05
4015,0.00023187864,8.8530076e-05,0.00014334856,3.5399025e-05,7.472242e-06,4.565881e-05
4016,0.00024020369,9.693164e-05,0.00014327205,6.024479e-05,7.441157e-06,2.9245686e-05
4017,0.00026541264,9.684665e-05,0.00016856598,4.795276e-05,7.82813e-06,4.106576e-05
4018,0.00030635973,0.0001335649,0.00017279483,7.1207985e-05,8.15408e-06,5.420283e-05
4019,0.00031697526,0.00012263264,0.00019434262,7.9204416e-05,8.374342e-06,3.5053887e-05
4020,0.0004139599,0.0001798383,0.00023412157,8.8998175e-05,9.186729e-06,8.1653394e-05
4021,0.00045006326,0.00018090816,0.00026915508,0.000118821255,9.764019e-06,5.232289e-05
4022,0.0005572491,0.00021332674,0.00034392238,0.00012486246,1.0652038e-05,7.781225e-05
4023,0.0006617871,0.0002554592,0.00040632795,0.00015028474,1.1826569e-05,9.3347895e-05
4024,0.00074147165,0.00025578082,0.00048569086,0.00017854452,1.2407897e-05,6.482839e-05
4025,0.00089497527,0.0003302856,0.0005646897,0.00018667188,1.3491507e-05,0.00013012221
4026,0.0009254951,0.00031375844,0.00061173673,0.00021278035,1.3911258e-05,8.706683e-05
4027,0.0010376968,0.00036671353,0.0006709833,0.00022319009,1.4059418e-05,0.000129464
4028,0.0010902112,0.00031974347,0.00077046774,0.00017838806,1.4587016e-05,0.00012676841
4029,0.0011523386,0.0003213722,0.00083096634,0.00022319898,1.4262502e-05,8.3910745e-05
4030,0.001360948,0.00022900142,0.0011319465,0.000126158,1.5782181e-05,8.706124e-05
4031,0.0016085263,0.00032179212,0.0012867341,0.00023676894,1.6151515e-05,6.887167e-05
4032,0.0019099677,0.00024166112,0.0016683066,0.00017546998,1.9474406e-05,4.6716767e-05
4033,0.0022134942,0.00046801567,0.0017454785,0.00031183343,1.9815425e-05,0.00013636684
4034,0.0019906955,0.00038099624,0.0016096995,0.0002646434,2.2042586e-05,9.431028e-05
4035,0.0017508825,0.0004198826,0.0013309998,0.0002435362,2.1509695e-05,0.00015483671
4036,0.0011200357,0.0003355843,0.0007844513,0.00017449674,1.8425255e-05,0.0001426623
4037,0.00085972046,0.00026024162,0.0005994788,0.00011782821,1.6936461e-05,0.00012547697
4038,0.000627268,0.00023502929,0.00039223867,6.650054e-05,1.3487073e-05,0.00015504166
4039,0.0005122502,0.00019972658,0.00031252363,9.707195e-05,1.0721778e-05,9.1932845e-05
4040,0.00051440916,0.0001782895,0.00033611967,6.07889e-05,1.0960544e-05,0.00010654004
4041,0.00043200367,0.00020039213,0.00023161154,9.444494e-05,8.938478e-06,9.700871e-05
4042,0.0003570335,0.00014211898,0.00021491453,8.5456544e-05,8.712778e-06,4.794965e-05
4043,0.00045512995,0.00024660458,0.00020852534,8.394699e-05,9.110894e-06,0.0001535467
4044,0.00036093633,0.00017429286,0.00018664348,9.910021e-05,8.5118e-06,6.668086e-05
4045,0.00043796902,0.00023647459,0.00020149446,9.460423e-05,8.742025e-06,0.00013312833
4046,0.00042205793,0.00020036046,0.00022169747,6.65197e-05,9.052545e-06,0.0001247882
4047,0.00034908007,0.00013054833,0.00021853174,6.5131455e-05,8.095481e-06,5.7321402e-05
4048,0.00038212136,0.00016043619,0.00022168523,5.0765193e-05,8.100028e-06,0.00010157096
4049,0.00031953902,8.5994914e-05,0.00023354408,4.4308625e-05,8.162446e-06,3.3523836e-05
4050,0.00032409662,0.00013696607,0.00018713056,5.818407e-05,7.2475586e-06,7.1534436e-05
4051,0.00032473562,0.0001031602,0.00022157542,4.351161e-05,8.644038e-06,5.1004557e-05
4052,0.00025805942,9.634135e-05,0.00016171805,4.3940756e-05,7.109884e-06,4.5290715e-05
4053,0.00027509866,0.0001063428,0.00016875585,3.7355814e-05,8.150846e-06,6.0836133e-05
4054,0.00023203576,7.729743e-05,0.00015473834,3.433515e-05,7.405181e-06,3.5557096e-05
4055,0.00023031005,9.304391e-05,0.00013726612,3.672843e-05,7.3257734e-06,4.8989714e-05
4056,0.00023789187,8.376734e-05,0.00015412454,4.117865e-05,7.779929e-06,3.4808756e-05
4057,0.00021776638,8.135497e-05,0.00013641143,2.896238e-05,6.848367e-06,4.554422e-05
4058,0.00023645542,8.2271246e-05,0.00015418418,3.7979873e-05,7.747834e-06,3.6543533e-05
4059,0.00021183297,7.674906e-05,0.00013508392,3.7989732e-05,6.889421e-06,3.1869895e-05
4060,0.00022055073,7.479374e-05,0.000145757,3.6307894e-05,7.269717e-06,3.121612e-05
4061,0.00023422731,7.721311e-05,0.0001570142,4.831336e-05,7.642802e-06,2.1256952e-05
4062,0.000248891,8.1671074e-05,0.00016721994,3.918579e-05,7.369691e-06,3.5115598e-05
4063,0.00032444365,8.9308625e-05,0.00023513501,5.345679e-05,8.843301e-06,2.7008533e-05
4064,0.0003866484,8.727789e-05,0.0002993705,4.9633276e-05,9.3172475e-06,2.832737e-05
4065,0.0005872382,0.000108853346,0.00047838484,6.0825994e-05,1.2006922e-05,3.602044e-05
4066,0.00088987796,0.00014090157,0.0007489765,7.421354e-05,1.5266874e-05,5.1421142e-05
4067,0.0013850399,0.00021086246,0.0011741773,9.3299444e-05,2.109649e-05,9.646652e-05
4068,0.0017335538,0.0003830263,0.0013505274,0.00014254657,2.3329698e-05,0.00021715004
4069,0.0016646351,0.0004879424,0.0011766928,0.00015041647,2.3382325e-05,0.00031414357
4070,0.0008288266,0.00034300413,0.00048582247,0.00012811908,1.3357816e-05,0.00020152722
4071,0.0006208277,0.00013723652,0.0004835911,5.537878e-05,1.4609221e-05,6.724852e-05
4072,0.0013900185,0.00034046505,0.0010495534,9.305022e-05,2.0941225e-05,0.00022647362
4073,0.0015666962,0.00059258443,0.0009741116,0.00026799948,2.0819523e-05,0.00030376547
4074,0.0012562197,0.0004455388,0.0008106809,0.00021231649,1.3864061e-05,0.00021935817
4075,0.0013355452,0.00036261595,0.00097292924,0.00022584005,1.5750487e-05,0.00012102538
4076,0.0013073136,0.0002129345,0.0010943791,0.00012518733,1.712824e-05,7.061891e-05
4077,0.001436922,0.00022142832,0.0012154935,0.00016037472,1.5501233e-05,4.5552362e-05
4078,0.0016579829,0.00024635586,0.001411627,0.00016287994,1.7008944e-05,6.6467e-05
4079,0.0016304912,0.00031452216,0.001315969,0.0002472627,1.8567032e-05,4.8692415e-05
4080,0.0015532669,0.00025568064,0.0012975861,0.00014470954,1.8445135e-05,9.2525974e-05
4081,0.0011184285,0.00031655506,0.00080187357,0.00023112814,1.5950058e-05,6.947683e-05
4082,0.00077556923,0.0001757484,0.0005998208,0.00010162088,1.5136233e-05,5.8991292e-05
4083,0.0007170477,0.00035637149,0.00036067623,0.00017303633,1.3136161e-05,0.000170199
4084,0.0006371479,0.0002627795,0.00037436845,0.00014096664,1.47053015e-05,0.00010710759
4085,0.000893148,0.0003737526,0.00051939546,0.00019593278,1.3853931e-05,0.00016396589
4086,0.0008598102,0.00038962552,0.00047018466,0.00022957497,1.3551197e-05,0.00014649934
4087,0.0009023757,0.00039049107,0.0005118846,0.00022925001,1.387908e-05,0.00014736198
4088,0.00091711787,0.00053449936,0.00038261848,0.00024748285,1.2500443e-05,0.00027451603
4089,0.0007850487,0.00045685034,0.00032819837,0.00026896107,1.2209102e-05,0.00017568016
4090,0.0008435425,0.0005193105,0.00032423207,0.00022343965,1.1921437e-05,0.00028394937
4091,0.0005424331,0.0002613019,0.00028113124,0.00012757047,1.1205309e-05,0.00012252612
4092,0.00040558138,0.00017650938,0.00022907201,0.00010151191,9.235223e-06,6.5762244e-05
4093,0.00035889275,0.00010405937,0.0002548334,4.4704553e-05,8.910625e-06,5.0444196e-05
4094,0.00033858203,9.951923e-05,0.00023906278,5.293921e-05,7.973525e-06,3.86065e-05
4095,0.0003565487,0.000101463505,0.00025508518,6.474333e-05,8.145271e-06,2.8574903e-05
4096,0.00035056876,0.000115929535,0.00023463924,6.085051e-05,8.066554e-06,4.7012472e-05
4097,0.00030711855,0.00010950755,0.000197611,6.011637e-05,7.634566e-06,4.175662e-05
4098,0.0002960617,0.00012258996,0.00017347174,7.663319e-05,7.712699e-06,3.8244085e-05
4099,0.00028651883,0.00011602555,0.00017049325,4.391674e-05,7.5006255e-06,6.460819e-05
4100,0.00025507383,0.000101129684,0.00015394413,6.284998e-05,7.517803e-06,3.076191e-05
4101,0.0002507314,9.9370314e-05,0.00015136106,5.5610908e-05,7.117576e-06,3.6641824e-05
4102,0.00025421978,9.973648e-05,0.00015448329,4.6299578e-05,7.4607465e-06,4.5976143e-05
4103,0.00025714125,0.00010679893,0.00015034233,7.167291e-05,7.370654e-06,2.7755366e-05
4104,0.00030302384,0.00012530692,0.00017771692,6.7835215e-05,7.5559265e-06,4.9915776e-05
4105,0.00036292864,0.00016154384,0.00020138481,8.786627e-05,8.47325e-06,6.520432e-05
4106,0.00043965626,0.00018935211,0.00025030412,0.00012464708,8.884157e-06,5.5820867e-05
4107,0.0005566756,0.00024662347,0.0003100521,0.00013799175,1.0134099e-05,9.849762e-05
4108,0.0006777275,0.0003044818,0.0003732457,0.0001914731,1.1692553e-05,0.000101316116
4109,0.0008068572,0.00036126975,0.00044558747,0.00022070522,1.2522517e-05,0.00012804198
4110,0.0008963157,0.0004273273,0.00046898835,0.0002453716,1.40165375e-05,0.00016793919
4111,0.00091030664,0.00045699306,0.00045331352,0.00026486238,1.3756648e-05,0.00017837404
4112,0.0008473961,0.00045217472,0.0003952214,0.00023684904,1.2814271e-05,0.00020251141
4113,0.00074928364,0.00042450725,0.00032477643,0.00021410892,1.18806e-05,0.00019851774
4114,0.00071371655,0.00032018306,0.00039353347,0.00014804654,1.1157782e-05,0.00016097876
4115,0.0007084825,0.0002777797,0.00043070284,0.00015049343,1.09384155e-05,0.00011634784
4116,0.00079371093,0.0001696356,0.00062407536,8.95961e-05,1.2531114e-05,6.750839e-05
4117,0.00073209935,0.00018996125,0.0005421381,0.00014457645,1.024669e-05,3.513812e-05
4118,0.0007018636,0.00016788518,0.00053397845,0.0001269019,1.0752869e-05,3.0230425e-05
4119,0.0007618948,0.00026073575,0.000501159,0.0001568499,9.4156685e-06,9.4470175e-05
4120,0.00088678097,0.00034648407,0.0005402969,0.00022862796,1.1073958e-05,0.00010678214
4121,0.001133984,0.00031834538,0.0008156385,0.0001424321,1.2402064e-05,0.00016351121
4122,0.0013930473,0.00042704586,0.0009660014,0.0003003553,1.4104886e-05,0.00011258564
4123,0.001776734,0.00027987483,0.0014968592,0.00015045024,1.7781018e-05,0.000111643596
4124,0.0021710186,0.00044192895,0.0017290898,0.00035625868,1.9164387e-05,6.6505905e-05
4125,0.0025109341,0.00036115313,0.002149781,0.00024209308,2.4815226e-05,9.4244846e-05
4126,0.0021894767,0.0004382721,0.0017512046,0.00034297275,2.3391696e-05,7.190769e-05
4127,0.0015552014,0.0003312956,0.0012239057,0.00021744035,2.0983924e-05,9.287133e-05
4128,0.0010534709,0.00031479757,0.0007386734,0.00015316874,1.9945488e-05,0.00014168333
4129,0.000716518,0.00022943117,0.0004870869,8.7319706e-05,1.5367768e-05,0.00012674372
4130,0.00061318977,0.00023351758,0.0003796722,7.488479e-05,1.2238107e-05,0.00014639468
4131,0.0007072567,0.00022029283,0.0004869639,6.7064895e-05,1.314968e-05,0.00014007825
4132,0.00056636037,0.00024765654,0.0003187038,8.3679326e-05,9.404242e-06,0.00015457296
4133,0.0004979683,0.00022304097,0.0002749273,9.837921e-05,8.9518635e-06,0.00011570987
4134,0.00048038753,0.00021043382,0.0002699537,4.5767192e-05,9.6414105e-06,0.00015502523
4135,0.00039821566,0.00016209549,0.00023612016,6.125629e-05,8.227089e-06,9.2612114e-05
4136,0.00037286582,0.00015534891,0.00021751694,0.000100447374,8.087414e-06,4.68141e-05
4137,0.0004541209,0.00023502119,0.00021909969,6.785609e-05,8.510184e-06,0.00015865492
4138,0.000391867,0.0001974715,0.00019439556,0.00011085918,8.138592e-06,7.847372e-05
4139,0.00038472778,0.00019044212,0.00019428565,8.708163e-05,8.068236e-06,9.5292264e-05
4140,0.00039010268,0.00018234533,0.00020775734,5.0240742e-05,8.420658e-06,0.00012368395
