,loss,bound_loss,init_loss
4885,0.0003845664,0.00013106606,0.0002535004
4886,0.00038429166,0.00013101153,0.00025328016
4887,0.0003846482,0.00013108576,0.00025356244
4888,0.00038620838,0.00013155983,0.00025464856
4889,0.00038607488,0.00013150104,0.00025457385
4890,0.00038553568,0.00013133338,0.0002542023
4891,0.00038594648,0.00013147529,0.00025447118
4892,0.00038813255,0.00013216161,0.00025597098
4893,0.00039474535,0.00013422182,0.00026052355
4894,0.00041166903,0.0001394096,0.00027225944
4895,0.00043225926,0.00014544163,0.0002868176
4896,0.00040911886,0.00013816258,0.0002709563
4897,0.00038559022,0.00013127105,0.00025431917
4898,0.0003989759,0.00013546538,0.0002635105
4899,0.00039155956,0.00013329615,0.0002582634
4900,0.00038748982,0.00013185268,0.00025563716
4901,0.0003978896,0.00013500603,0.00026288352
4902,0.00040271183,0.0001368566,0.00026585523
4903,0.00039495132,0.00013440601,0.00026054532
4904,0.00038580204,0.00013136202,0.00025444003
4905,0.0003836048,0.00013072895,0.00025287585
4906,0.00038468197,0.0001310747,0.0002536073
4907,0.00038561792,0.00013131622,0.00025430167
4908,0.00038632142,0.00013148843,0.00025483302
4909,0.00039487975,0.00013412868,0.0002607511
4910,0.00045609658,0.00015321349,0.00030288307
4911,0.0005318222,0.00017646606,0.00035535617
4912,0.0004102425,0.00013860966,0.0002716329
4913,0.0004111477,0.00013989084,0.0002712568
4914,0.00040271785,0.0001360023,0.00026671553
4915,0.00038964042,0.00013225763,0.0002573828
4916,0.00038596374,0.00013137815,0.0002545856
4917,0.00038523247,0.00013078847,0.00025444402
4918,0.00038306377,0.00013045435,0.0002526094
4919,0.00038218257,0.00013021524,0.0002519673
4920,0.0003822112,0.00013011166,0.00025209956
4921,0.0003817044,0.00013005747,0.00025164694
4922,0.0003815257,0.00013004063,0.00025148506
4923,0.00038194327,0.00013014657,0.00025179668
4924,0.0003831858,0.00013054411,0.0002526417
4925,0.00038418834,0.00013087115,0.00025331718
4926,0.00038530453,0.00013123993,0.0002540646
4927,0.00038730077,0.00013190498,0.0002553958
4928,0.00039019503,0.00013288188,0.00025731316
4929,0.00039367695,0.00013399648,0.0002596804
4930,0.00039728833,0.00013495711,0.00026233122
4931,0.00039887018,0.00013510963,0.00026376048
4932,0.00039462358,0.0001336112,0.00026101238
4933,0.00038666758,0.00013132842,0.0002553392
4934,0.00038241575,0.0001302047,0.00025221103
4935,0.00038239846,0.00013023285,0.0002521656
4936,0.00038388724,0.00013071265,0.00025317457
4937,0.0003888531,0.00013239296,0.00025646013
4938,0.0004162451,0.00014132491,0.0002749202
4939,0.0005011497,0.0001675196,0.00033363013
4940,0.0004303886,0.00014412639,0.00028626222
4941,0.00042038245,0.00014295471,0.00027742772
4942,0.00039299333,0.00013377596,0.00025921737
4943,0.00039375018,0.00013349751,0.00026025268
4944,0.00038572657,0.00013129278,0.0002544338
4945,0.0003825525,0.00013042854,0.00025212395
4946,0.00038303796,0.00013025486,0.00025278312
4947,0.00038187613,0.00012995402,0.00025192215
4948,0.00037974314,0.00012944109,0.00025030205
4949,0.00037952772,0.00012931087,0.00025021684
4950,0.00038112886,0.00012978645,0.0002513424
4951,0.00038185937,0.00012997746,0.00025188192
4952,0.00038206507,0.00012992823,0.00025213684
4953,0.0003845573,0.00013044983,0.00025410744
4954,0.00039106118,0.00013194776,0.00025911347
4955,0.00039471174,0.00013304122,0.0002616705
4956,0.00039267036,0.00013337133,0.00025929898
4957,0.0003950469,0.00013442586,0.000260621
